movieId,title,tagline,overview,keywords,genres,release_date,budget
80363,Resident Evil: Afterlife,She's back...And she's bringing a few of her friends.,"In a world ravaged by a virus infection, turning its victims into the Undead, Alice continues on her journey to find survivors and lead them to safety. Her deadly battle with the Umbrella Corporation reaches new heights, but Alice gets some unexpected help from an old friend. A new lead that promises a safe haven from the Undead takes them to Los Angeles, but when they arrive the city is overrun by thousands of Undead - and Alice and her comrades are about to step into a deadly trap.","[{""id"": 4458, ""name"": ""post-apocalyptic""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 10327, ""name"": ""undead""}, {""id"": 11131, ""name"": ""biohazard""}, {""id"": 11738, ""name"": ""evil corporation""}, {""id"": 12102, ""name"": ""resident evil""}, {""id"": 12377, ""name"": ""zombie""}, {""id"": 41645, ""name"": ""based on video game""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 209714, ""name"": ""3d""}]","[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}]",2010-09-09,60000000
80549,Easy A,The rumour-filled totally false account of how I ruined my flawless reputation.,"After a little white lie about losing her virginity gets out, a clean cut high school girl sees her life paralleling Hester Prynne's in ""The Scarlet Letter,"" which she is currently studying in school - until she decides to use the rumor mill to advance her social and financial standing.","[{""id"": 2251, ""name"": ""lie""}, {""id"": 6270, ""name"": ""high school""}, {""id"": 10873, ""name"": ""school""}, {""id"": 11870, ""name"": ""teen movie""}, {""id"": 189868, ""name"": ""rumor""}]","[{""id"": 35, ""name"": ""Comedy""}]",2010-09-10,8000000
80551,Eat Pray Love,Let Yourself GO,"Liz Gilbert had everything a modern woman is supposed to dream of having – a husband, a house and a successful career – yet like so many others, she found herself lost, confused and searching for what she really wanted in life. Newly divorced and at a crossroads, Gilbert steps out of her comfort zone, risking everything to change her life, embarking on a journey around the world that becomes a quest for self-discovery. In her travels, she discovers the true pleasure of nourishment by eating in Italy, the power of prayer in India and, finally and unexpectedly, the inner peace and balance of true love in Bali.","[{""id"": 7348, ""name"": ""indonesia""}, {""id"": 11322, ""name"": ""female protagonist""}, {""id"": 14636, ""name"": ""india""}, {""id"": 15160, ""name"": ""divorce""}, {""id"": 192096, ""name"": ""bali""}]","[{""id"": 18, ""name"": ""Drama""}]",2010-08-12,60000000
80586,Flipped,You never forget your first love.,"When Juli meets Bryce in the second grade, she knows it's true love. After spending six years trying to convince Bryce the same, she's ready to give up - until he starts to reconsider.","[{""id"": 367, ""name"": ""shyness""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 10048, ""name"": ""unrequited love""}, {""id"": 10226, ""name"": ""neighbor""}, {""id"": 10235, ""name"": ""family relationships""}, {""id"": 156925, ""name"": ""first crush""}, {""id"": 165100, ""name"": ""young love""}, {""id"": 165301, ""name"": ""opposites attract""}, {""id"": 170325, ""name"": ""adolescent boy""}, {""id"": 223438, ""name"": ""based on young adult novel""}]","[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",2010-08-06,14000000
80590,Wall Street: Money Never Sleeps,Gordon never gives up.,"As the global economy teeters on the brink of disaster, a young Wall Street trader partners with disgraced former Wall Street corporate raider Gordon Gekko on a two tiered mission: To alert the financial community to the coming doom, and to find out who was responsible for the death of the young trader's mentor.","[{""id"": 179431, ""name"": ""duringcreditsstinger""}]","[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",2010-09-02,70000000
80615,Legend of the Guardians: The Owls of Ga'Hoole,On his way to finding a legend...he will become one.,"Soren, a young barn owl, is kidnapped by owls of St. Aggie's, ostensibly an orphanage, where owlets are brainwashed into becoming soldiers. He and his new friends escape to the island of Ga'Hoole, to assist its noble, wise owls who fight the army being created by the wicked rulers of St. Aggie's. The film is based on the first three books in the series.","[{""id"": 3905, ""name"": ""owl""}]","[{""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",2010-07-10,80000000
80693,It's Kind of a Funny Story,Sometimes what's in your head isn't as crazy as you think.,A clinically depressed teenager gets a new start after he checks himself into an adult psychiatric ward.,"[{""id"": 236, ""name"": ""suicide""}, {""id"": 894, ""name"": ""depression""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 10683, ""name"": ""coming of age""}, {""id"": 11870, ""name"": ""teen movie""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 156851, ""name"": ""psychiatric ward""}, {""id"": 187056, ""name"": ""woman director""}, {""id"": 223438, ""name"": ""based on young adult novel""}]","[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",2010-07-06,8000000
80831,Let Me In,Innocence dies. Abby doesn't.,A bullied young boy befriends a young female vampire who lives in secrecy with her guardian.  A remake of the movie “Let The Right One In” which was an adaptation of a book.,"[{""id"": 3133, ""name"": ""vampire""}, {""id"": 9668, ""name"": ""child vampire""}, {""id"": 9714, ""name"": ""remake""}, {""id"": 10624, ""name"": ""bully""}, {""id"": 11336, ""name"": ""young boy""}, {""id"": 15208, ""name"": ""biting""}, {""id"": 15209, ""name"": ""dead boy""}, {""id"": 155730, ""name"": ""hammer horror""}, {""id"": 208289, ""name"": ""1980s""}]","[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}]",2010-10-01,20000000
80839,Secretariat,The Impossible True Story,"Housewife and mother Penny Chenery agrees to take over her ailing father's Virginia-based Meadow Stables, despite her lack of horse-racing knowledge. Against all odds, Chenery - with the help of veteran trainer Lucien Laurin - manages to navigate the male-dominated business, ultimately fostering the first Triple Crown winner in 25 years.","[{""id"": 643, ""name"": ""horse race""}, {""id"": 2284, ""name"": ""horseback riding""}, {""id"": 5565, ""name"": ""biography""}]","[{""id"": 18, ""name"": ""Drama""}]",2010-08-20,35000000
80846,Devil,Bad Things Happen For A Reason,A group of people trapped in a elevator realizes that the devil is among them.,"[{""id"": 2147, ""name"": ""claustrophobia""}, {""id"": 173316, ""name"": ""trapped in an elevator""}]","[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",2010-01-13,10000000
80858,You Again,What doesn't kill you... is going to marry your brother.,"History -- make that high school -- may repeat itself when Marni learns that Joanna, the mean girl from her past, is set to be her sister-in-law. Before the wedding bells toll, Marni must show her brother that a tiger doesn't change its stripes. On Marni's side is her mother, while Joanna's backed by her wealthy aunt.","[{""id"": 1155, ""name"": ""brother sister relationship""}, {""id"": 6038, ""name"": ""marriage""}, {""id"": 10624, ""name"": ""bully""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]","[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",2010-09-24,20000000
80864,You Will Meet a Tall Dark Stranger,,"Two married couples find only trouble and heartache as their complicated lives unfold. After 40 years of marriage, Alfie leaves his wife to pursue what he thinks is happiness with a call girl. His wife, Helena, reeling from abandonment, decides to follow the advice of a psychic. Sally, the daughter of Alfie and Helena, is unhappy in her marriage and develops a crush on her boss, while her husband, Roy, falls for a woman engaged to be married.",[],"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2010-05-23,22000000
80880,Stone,Some People Tell Lies. Others Live Them.,"Parole officer Jack Mabry has only a few weeks left before retirement and wishes to finish out the cases he's been assigned. One such case is that of Gerald 'Stone' Creeson, a convicted arsonist who is up for parole. Jack is initially reluctant to indulge Stone in the coarse banter he wishes to pursue and feels little sympathy for the prisoner's pleads for an early release. Seeing little hope in convincing Jack himself, Stone arranges for his wife to seduce the officer, but motives and intentions steadily blur amidst the passions and buried secrets of the corrupted players in this deadly game of deception.","[{""id"": 378, ""name"": ""prison""}, {""id"": 657, ""name"": ""fire""}, {""id"": 2887, ""name"": ""manipulation""}, {""id"": 3182, ""name"": ""seduction""}, {""id"": 4459, ""name"": ""vegetarian""}, {""id"": 5500, ""name"": ""playground""}, {""id"": 9758, ""name"": ""deception""}, {""id"": 11363, ""name"": ""arson""}, {""id"": 15232, ""name"": ""parole""}, {""id"": 15233, ""name"": ""arsonist""}, {""id"": 15234, ""name"": ""convict""}, {""id"": 15235, ""name"": ""house fire""}]","[{""id"": 18, ""name"": ""Drama""}]",2010-10-07,22000000
80906,Inside Job,"The film that cost $20,000,000,000,000 to make.","A film that exposes the shocking truth behind the economic crisis of 2008. The global financial meltdown, at a cost of over $20 trillion, resulted in millions of people losing their homes and jobs. Through extensive research and interviews with major financial insiders, politicians and journalists, Inside Job traces the rise of a rogue industry and unveils the corrosive relationships which have corrupted politics, regulation and academia.","[{""id"": 417, ""name"": ""corruption""}, {""id"": 592, ""name"": ""capitalism""}, {""id"": 593, ""name"": ""globalization""}, {""id"": 974, ""name"": ""bank""}, {""id"": 3515, ""name"": ""banker""}, {""id"": 4373, ""name"": ""fraud""}, {""id"": 5636, ""name"": ""wall street""}, {""id"": 6118, ""name"": ""finances""}, {""id"": 6123, ""name"": ""global economy""}, {""id"": 6126, ""name"": ""banking""}, {""id"": 6711, ""name"": ""crisis""}, {""id"": 10594, ""name"": ""money""}, {""id"": 14737, ""name"": ""economics""}, {""id"": 165193, ""name"": ""financial crisis""}, {""id"": 177493, ""name"": ""stock market""}, {""id"": 188950, ""name"": ""corporation""}]","[{""id"": 99, ""name"": ""Documentary""}]",2010-10-08,2000000
80917,Monsters,"After Six Years, They're No Longer Aliens. They're Residents","Six years ago NASA discovered the possibility of alien life within our solar system. A probe was launched to collect samples, but crashed upon re-entry over Central America. Soon after, new life forms began to appear and half of Mexico was quarantined as an infected zone. Today, the American and Mexican military still struggle to contain ""the creatures,"" while a journalist agrees to escort a shaken tourist through the infected zone in Mexico to the safety of the U.S. border.","[{""id"": 1299, ""name"": ""monster""}, {""id"": 1949, ""name"": ""pyramid""}, {""id"": 2135, ""name"": ""radio""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 4884, ""name"": ""infection""}, {""id"": 5774, ""name"": ""forest""}, {""id"": 9660, ""name"": ""low-budget""}, {""id"": 9951, ""name"": ""alien""}, {""id"": 14909, ""name"": ""alien invasion""}, {""id"": 15222, ""name"": ""central america""}, {""id"": 15223, ""name"": ""vigil""}, {""id"": 15225, ""name"": ""cattle""}, {""id"": 15226, ""name"": ""dead fish""}]","[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",2010-06-18,500000
80969,Never Let Me Go,These students have everything they need. Except time.,"As children, Kathy, Ruth, and Tommy spend their childhood at an idyllic and secluded English boarding school. As they grow into adults, they must come to terms with the complexity and strength of their love for one another while also preparing for the haunting reality awaiting them.","[{""id"": 634, ""name"": ""soul""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 1647, ""name"": ""sadness""}, {""id"": 3446, ""name"": ""forgiveness""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 6271, ""name"": ""boarding school""}, {""id"": 11628, ""name"": ""cloning""}, {""id"": 181324, ""name"": ""existentialism""}]","[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 878, ""name"": ""Science Fiction""}]",2010-09-15,15000000
81132,Rubber,Are you TIRED of the expected?,"In the California desert, the adventures of a telepathic killer-tire, mysteriously attracted by a very pretty girl, as witnessed by incredulous onlookers.","[{""id"": 9778, ""name"": ""exploding building""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]","[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}]",2010-07-09,500000
81156,Jackass 3D,Don't try this at home,"Jackass 3D is a 3-D film and the third movie of the Jackass series. It follows the same premise as the first two movies, as well as the TV series. It is a compilation of various pranks, stunts and skits. Before the movie begins, a brief introduction is made by Beavis and Butt-head explaining the 3D technology behind the movie. The intro features the cast lining up and then being attacked by various objects in slow-motion. The movie marks the 10th anniversary of the franchise, started in 2000.","[{""id"": 4424, ""name"": ""pain""}, {""id"": 5452, ""name"": ""stunts""}, {""id"": 5956, ""name"": ""stuntman""}, {""id"": 6241, ""name"": ""stupidity""}, {""id"": 10267, ""name"": ""comedy""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 209714, ""name"": ""3d""}]","[{""id"": 35, ""name"": ""Comedy""}, {""id"": 99, ""name"": ""Documentary""}, {""id"": 28, ""name"": ""Action""}]",2010-10-15,20000000
81417,Paranormal Activity 2,In 2009 you demanded it. Nothing can prepare you for what's next.,"Just as Dan and Kristi welcome a newborn baby into their home, a demonic presence begins terrorizing them, tearing apart their perfect world and turning it into an inescapable nightmare. Security cameras capture the torment, making every minute horrifyingly real.","[{""id"": 10112, ""name"": ""ouija board""}, {""id"": 10224, ""name"": ""haunting""}, {""id"": 161261, ""name"": ""demonic possession""}, {""id"": 163053, ""name"": ""found footage""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]","[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",2010-10-20,3000000
81512,Hereafter,Touched by death. Changed by life.,"A supernatural thriller centered on three people -- a blue-collar American, a French journalist and a London school boy -- who are touched by death in different ways.",[],"[{""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}]",2010-10-15,50000000
81537,Due Date,Leave Your Comfort Zone,"Peter Highman must scramble across the US in five days to be present for the birth of his first child. He gets off to a bad start when his wallet and luggage are stolen, and put on the 'no-fly' list. Peter embarks on a terrifying journey when he accepts a ride from an actor.","[{""id"": 3306, ""name"": ""highway""}, {""id"": 8631, ""name"": ""slacker""}, {""id"": 11546, ""name"": ""hitchhiker""}, {""id"": 15210, ""name"": ""wallet""}, {""id"": 15211, ""name"": ""sunglasses""}, {""id"": 15212, ""name"": ""rest stop""}, {""id"": 15213, ""name"": ""vicodin""}, {""id"": 15215, ""name"": ""waffle""}]","[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",2010-11-04,65000000
81562,127 Hours,There is no force more powerful than the will to live.,The true story of mountain climber Aron Ralston's remarkable adventure to save himself after a fallen boulder crashes on his arm and traps him in an isolated canyon in Utah.,"[{""id"": 1262, ""name"": ""mountains""}, {""id"": 2300, ""name"": ""despair""}, {""id"": 4414, ""name"": ""adventure""}, {""id"": 5303, ""name"": ""utah""}, {""id"": 6511, ""name"": ""alone""}, {""id"": 8122, ""name"": ""canyon""}, {""id"": 8624, ""name"": ""climbing""}, {""id"": 9672, ""name"": ""based on true story""}, {""id"": 10084, ""name"": ""rescue""}, {""id"": 10349, ""name"": ""survival""}, {""id"": 10685, ""name"": ""escape""}, {""id"": 10984, ""name"": ""true""}, {""id"": 18029, ""name"": ""trapped""}, {""id"": 159880, ""name"": ""boulder""}, {""id"": 175428, ""name"": ""adventurer""}, {""id"": 187844, ""name"": ""flashback""}, {""id"": 201712, ""name"": ""climber""}, {""id"": 201713, ""name"": ""isolated""}, {""id"": 201715, ""name"": ""hikers""}, {""id"": 212412, ""name"": ""very little dialogue""}]","[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",2010-11-05,18000000
81564,Megamind,His brain is off the chain.,"Bumbling supervillain Megamind finally defeats his nemesis, the superhero Metro Man. But without a hero, he loses all purpose and must find new meaning to his life.","[{""id"": 83, ""name"": ""saving the world""}, {""id"": 248, ""name"": ""date""}, {""id"": 378, ""name"": ""prison""}, {""id"": 1308, ""name"": ""secret identity""}, {""id"": 1357, ""name"": ""fish""}, {""id"": 1419, ""name"": ""gun""}, {""id"": 1718, ""name"": ""dna""}, {""id"": 1919, ""name"": ""mayor""}, {""id"": 2095, ""name"": ""anti hero""}, {""id"": 2217, ""name"": ""rain""}, {""id"": 2598, ""name"": ""museum""}, {""id"": 4127, ""name"": ""one-sided love""}, {""id"": 8803, ""name"": ""serum""}, {""id"": 11477, ""name"": ""talking animal""}, {""id"": 12193, ""name"": ""reporter""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 219826, ""name"": ""stronger villain""}]","[{""id"": 16, ""name"": ""Animation""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 878, ""name"": ""Science Fiction""}]",2010-10-28,130000000
81591,Black Swan,"In the era of personal branding, the scariest possibility is that someone might be better at being you than you are.","A ballet dancer wins the lead in ""Swan Lake"" and is perfect for the role of the delicate White Swan - Princess Odette - but slowly loses her mind as she becomes more and more like Odile, the Black Swan.","[{""id"": 246, ""name"": ""dancing""}, {""id"": 271, ""name"": ""competition""}, {""id"": 572, ""name"": ""sex""}, {""id"": 733, ""name"": ""dancer""}, {""id"": 1523, ""name"": ""obsession""}, {""id"": 2340, ""name"": ""paranoia""}, {""id"": 6255, ""name"": ""insanity""}, {""id"": 9937, ""name"": ""suspense""}, {""id"": 10551, ""name"": ""ballet""}, {""id"": 14512, ""name"": ""new york city""}, {""id"": 34265, ""name"": ""heartbreak""}, {""id"": 41329, ""name"": ""mental illness""}, {""id"": 41410, ""name"": ""madness""}, {""id"": 173646, ""name"": ""swan lake""}, {""id"": 187256, ""name"": ""ballerina""}, {""id"": 191564, ""name"": ""body horror""}]","[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",2010-12-02,13000000
81782,Unstoppable,"1,000,000 Tons. 100,000 Lives. 100 Minutes.","A runaway train, transporting deadly, toxic chemicals, is barreling down on Stanton, Pennsylvania, and only two men can stop it: a veteran engineer and a young conductor. Thousands of lives hang in the balance as these ordinary heroes attempt to chase down one million tons of hurtling steel and prevent an epic disaster.","[{""id"": 163228, ""name"": ""runaway train""}]","[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",2010-11-04,100000000
81784,Morning Glory,Breakfast TV just got interesting.,"A young and devoted morning television producer is hired as an executive producer on a  long-running morning show at a once-prominent but currently failing station in New York City. Eager to keep the show on air, she recruits a former news journalist and anchor who disapproves of co-hosting a show that does not deal with real news stories.","[{""id"": 13281, ""name"": ""work ethic""}, {""id"": 13384, ""name"": ""tv morning show""}, {""id"": 13424, ""name"": ""tv reporter""}]","[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2010-01-12,40000000
81791,Somewhere,,A hard-living Hollywood actor re-examines his life after his 11-year-old daughter surprises him with a visit.,"[{""id"": 2706, ""name"": ""milan""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 182100, ""name"": ""luxury hotel""}, {""id"": 182108, ""name"": ""man in towel\u00a0""}, {""id"": 187056, ""name"": ""woman director""}]","[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",2010-09-03,8000000
81819,Biutiful,"You don't choose your family. We all belong to somebody, but to belong to Uxbal and Marambra, is both a blessing and a curse.","This is a story of a man in free fall. On the road to redemption, darkness lights his way. Connected with the afterlife, Uxbal is a tragic hero and father of two who's sensing the danger of death. He struggles with a tainted reality and a fate that works against him in order to forgive, for love, and forever.","[{""id"": 2356, ""name"": ""immigrant""}, {""id"": 12423, ""name"": ""illegal immigrant""}, {""id"": 13159, ""name"": ""chinese""}, {""id"": 33479, ""name"": ""single father""}]","[{""id"": 18, ""name"": ""Drama""}]",2010-10-20,0
81847,Tangled,They're taking adventure to new lengths.,"When the kingdom's most wanted-and most charming-bandit Flynn Rider hides out in a mysterious tower, he's taken hostage by Rapunzel, a beautiful and feisty tower-bound teen with 70 feet of magical, golden hair. Flynn's curious captor, who's looking for her ticket out of the tower where she's been locked away for years, strikes a deal with the handsome thief and the unlikely duo sets off on an action-packed escapade, complete with a super-cop horse, an over-protective chameleon and a gruff gang of pub thugs.","[{""id"": 1562, ""name"": ""hostage""}, {""id"": 2343, ""name"": ""magic""}, {""id"": 2673, ""name"": ""horse""}, {""id"": 3205, ""name"": ""fairy tale""}, {""id"": 4344, ""name"": ""musical""}, {""id"": 7376, ""name"": ""princess""}, {""id"": 10336, ""name"": ""animation""}, {""id"": 33787, ""name"": ""tower""}, {""id"": 155658, ""name"": ""blonde woman""}, {""id"": 162219, ""name"": ""selfishness""}, {""id"": 163545, ""name"": ""healing power""}, {""id"": 179411, ""name"": ""based on fairy tale""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 215258, ""name"": ""healing gift""}, {""id"": 234183, ""name"": ""animal sidekick""}]","[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",2010-11-24,260000000
82053,Casino Jack,Honor. Integrity. Principles. Everything is negotiable.,"Based on a true story, a hot shot Washington DC lobbyist and his protégé go down hard as their schemes to peddle influence lead to corruption and murder.","[{""id"": 5565, ""name"": ""biography""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]","[{""id"": 80, ""name"": ""Crime""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",2010-09-16,12500000
82095,Skyline,Don't look up,"When strange lights descend on the city of Los Angeles, people are drawn outside like moths to a flame where an extraterrestrial force threatens to swallow the entire human population off the face of the Earth. Now the band of survivors must fight for their lives as the world unravels around them.","[{""id"": 2534, ""name"": ""missile""}, {""id"": 3760, ""name"": ""light""}, {""id"": 4375, ""name"": ""transformation""}, {""id"": 9660, ""name"": ""low-budget""}, {""id"": 9951, ""name"": ""alien""}, {""id"": 11183, ""name"": ""fireplace""}, {""id"": 12670, ""name"": ""los angeles""}, {""id"": 15156, ""name"": ""cell phone""}, {""id"": 15219, ""name"": ""rooftop""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]","[{""id"": 878, ""name"": ""Science Fiction""}]",2010-11-11,10000000
82152,Beastly,Love is never ugly.,"A curse transforms a handsome and arrogant young man into everything he detests in this contemporary retelling of Beauty and the Beast. Wealthy Kyle Kingson has everything a teenager could want in life, but he still gets off on humiliating the weaker and less attractive. When Kyle invites his misfit classmate Kendra to an environmental rally at their school, she questions his motivations but reluctantly accepts. Later, Kyle blows Kendra off, prompting the spurned goth girl to cast a dark spell on the swaggering egotist.","[{""id"": 818, ""name"": ""based on novel""}, {""id"": 9673, ""name"": ""love""}, {""id"": 9767, ""name"": ""beautiful woman""}, {""id"": 10541, ""name"": ""curse""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 15402, ""name"": ""popularity""}, {""id"": 15403, ""name"": ""blind tutor""}, {""id"": 188237, ""name"": ""teenage romance""}, {""id"": 221039, ""name"": ""modern fairy tale""}, {""id"": 223438, ""name"": ""based on young adult novel""}]","[{""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10749, ""name"": ""Romance""}]",2011-01-21,17000000
82378,All Good Things,The perfect love story. Until it became the perfect crime.,"Newly-discovered facts, court records and speculation are used to elaborate the true love story and murder mystery of the most notorious unsolved murder case in New York history.","[{""id"": 2467, ""name"": ""difficult childhood""}, {""id"": 4677, ""name"": ""patriarch""}, {""id"": 5707, ""name"": ""childhood trauma""}, {""id"": 10061, ""name"": ""dysfunctional marriage""}]","[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 10749, ""name"": ""Romance""}]",2010-12-03,0
82499,How Do You Know,How do you know it's love?,"After being cut from the USA softball team and feeling a bit past her prime, Lisa finds herself evaluating her life and in the middle of a love triangle, as a corporate guy in crisis competes with her current, baseball-playing beau.","[{""id"": 128, ""name"": ""love triangle""}, {""id"": 1480, ""name"": ""baseball""}, {""id"": 10456, ""name"": ""athlete""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}]","[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2010-12-17,120000000
82527,Barney's Version,First he got married. Then he got married again. Then he met the love of his life.,"The picaresque and touching story of the politically incorrect, fully lived life of the impulsive, irascible and fearlessly blunt Barney Panofsky.","[{""id"": 236, ""name"": ""suicide""}, {""id"": 931, ""name"": ""jealousy""}, {""id"": 1329, ""name"": ""canada""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 11475, ""name"": ""politically incorrect""}]","[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",2010-10-26,30000000
82744,Faster,Slow Justice is no Justice,"Driver (Dwayne Johnson) has spent the last 10 years in prison planning revenge for the murder of his brother. Now that Driver is free to carry out his deadly plan only two men stand in his way- Billy Bob Thornton plays a veteran cop and Oliver Jackson-Cohen, a crazy hitman. With those two close on his trail, Driver races to carry out his mission as the mystery surrounding his brothers murder deepens.",[],"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",2010-11-23,24000000
82767,Rabbit Hole,The only way out is through.,Life for a happy couple is turned upside down after their young son dies in an accident.,"[{""id"": 697, ""name"": ""loss of son""}, {""id"": 2754, ""name"": ""trauma""}, {""id"": 4290, ""name"": ""toy""}, {""id"": 6038, ""name"": ""marriage""}, {""id"": 9872, ""name"": ""grief""}, {""id"": 10937, ""name"": ""memory""}, {""id"": 12544, ""name"": ""crying""}, {""id"": 15334, ""name"": ""parking lot""}, {""id"": 40952, ""name"": ""therapy""}, {""id"": 40953, ""name"": ""car seat""}]","[{""id"": 18, ""name"": ""Drama""}]",2010-12-16,5000000
82852,Little Fockers,"Kids bring everyone closer, right?","It has taken 10 years, two little Fockers with wife Pam and countless hurdles for Greg to finally get in with his tightly wound father-in-law, Jack. After the cash-strapped dad takes a job moonlighting for a drug company, Jack's suspicions about his favorite male nurse come roaring back. When Greg and Pam's entire clan descends for the twins' birthday party, Greg must prove to the skeptical Jack that he's fully capable as the man of the house.","[{""id"": 428, ""name"": ""nurse""}, {""id"": 977, ""name"": ""cat""}, {""id"": 4604, ""name"": ""father-in-law""}, {""id"": 5569, ""name"": ""vomit""}, {""id"": 9963, ""name"": ""kids and family""}, {""id"": 10425, ""name"": ""viagra""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]","[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",2010-12-21,100000000
83086,Burlesque,It takes a legend... to make a star,"The Burlesque Lounge has its best days behind it. Tess, a retired dancer and owner of the venue, struggles to keep the aging theater alive, facing all kinds of financial and artistic challenges. With the Lounge's troupe members becoming increasingly distracted by personal problems and a threat coming from a wealthy businessman's quest to buy the spot from Tess, the good fortune seems to have abandoned the club altogether. Meanwhile, the life of Ali, a small-town girl from Iowa, is about to change dramatically. Hired by Tess as a waitress at the Lounge, Ali escapes a hollow past and quickly falls in love with the art of burlesque. Backed by newfound friends amongst the theater's crew, she manages to fulfill her dreams of being on stage herself. Things take a dramatic turn though when Ali's big voice makes her become the main attraction of the revue","[{""id"": 4344, ""name"": ""musical""}, {""id"": 12670, ""name"": ""los angeles""}, {""id"": 163070, ""name"": ""burlesque""}, {""id"": 191205, ""name"": ""burlesque dancer""}]","[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2010-11-23,55000000
